SchoolTypeId;Name;Code;Address;ZipCode;City;Country;Website;E-Mail;Phone;Longitude;Latitude;IsActive;State;EmailSuffix
8;VS Neustadtl an der Donau;305261;Marktstraße 6;3323;Neustadtl an der Donau;Österreich;http://www.vsneustadtl.at/;vs.neustadtl@noeschule.at;07471/2217;14.9030101;48.1937043;1;NOE;0
8;VS Neustift - Innermanzing;319351;Neustift, Hauptstraße 11;3052;Innermanzing;Österreich;http://www.vsni.at;vs.neustift-innermanzing@noeschule.at;02774/2272;15.9060696;48.15235;1;NOE;0
8;VS Niederhollabrunn;312141;Schulplatz 1;2004;Bruderndorf;Österreich;http://www.vsleitzersdorf.ac.at/;vs.niederhollabrunn@noeschule.at;02269/2556;16.2974736;48.4631547;1;NOE;0
8;VS Niederleis;316371;Hauptstraße 153;2116;Niederleis;Österreich;http://www.vsniederleis.ac.at/;vs.niederleis@noeschule.at;02576/2228;16.3977711;48.5481671;1;NOE;0
8;VS Rußbach;312181;Schulgasse 7;3702;Niederrußbach;Österreich;http://www.vs-russbach.at;vs.niederrussbach@noeschule.at;02955/70432;16.040267;48.4508414;1;NOE;0
8;VS Nöchling;315331;Unterer Markt 12;3691;Nöchling;Österreich;http://www.noechling.at/;vs.noechling@noeschule.at;07414/7297;14.9826292;48.2235684;1;NOE;0
8;VS Nussdorf ob der Traisen;319361;Kirchenplatz 2;3134;Nußdorf ob der Traisen;Österreich;http://www.nussdorf-traisen.gv.at/;vs.nussdorf-traisen@noeschule.at;02783/8487;15.6943503;48.3551975;1;NOE;0
8;VS Ober-Grafendorf;319371;Schulstraße 6;3200;Ober-Grafendorf;Österreich;http://vsober-grafendorf.ac.at/;vs.ober-grafendorf@noeschule.at;02747/2351;15.5445565;48.1512875;1;NOE;0
8;VS Aspang-Markt, Oberaspang;318201;Schulgasse 26;2870;Aspang-Markt;Österreich;http://www.aspangmarkt.at/;vs.oberaspang@noeschule.at;02642/52450;16.0882527;47.5535448;1;NOE;0
8;VS Groß-Enzersdorf, Oberhausen;308111;Sonnleithnergasse 22;2301;Oberhausen;Österreich;http://www.vsoberhausen.ac.at;vs.oberhausen@noeschule.at;02215/22 47;16.5814305;48.1844782;1;NOE;0
8;VS Oberndorf an der Melk;320121;Schulstraße 7;3281;Oberndorf an der Melk;Österreich;http://www.vsoberndorf.ac.at;vs.oberndorf@noeschule.at;07483/7029;15.2226354;48.0633633;1;NOE;0
8;VS Obersiebenbrunn;308271;Hauptplatz 10;2283;Obersiebenbrunn;Österreich;http://www.vs-obersiebenbrunn.ac.at/;vs.obersiebenbrunn@noeschule.at;02286/ 27376;16.7067624;48.2652189;1;NOE;0
8;VS Oberwaltersdorf;306441;Badener Straße 26;2522;Oberwaltersdorf;Österreich;http://www.vs-oberwaltersdorf.at;vs.oberwaltersdorf@noeschule.at;02253/61000 - 215;16.3204131;47.9786712;1;NOE;0
8;VS Obritzberg - Rust;319121;Nr. 33;3123;Großrust;Österreich; ;vs.obritzberg-rust@noeschule.at;27 862 292 510;15.613329;48.2729141;1;NOE;0
8;VS Oed - Oed;305271;Nr. 50;3312;Oed bei Amstetten;Österreich;http://www.vsoed.ac.at;vs.oed@noeschule.at;07478/216;14.73849;48.120748;1;NOE;0
8;VS Oed - Öhling - Schule zum Glück;305281;Nr. 39;3362;Oehling;Österreich;http://vsoed.ac.at/;vs.oehling@noeschule.at;07475/53103;14.7983154;48.1008907;1;NOE;0
8;VS Opponitz;305291;Hauslehen 23;3342;Opponitz;Österreich;http://www.opponitz.gv.at/;vs.opponitz@noeschule.at;07444/7268;14.8230772;47.8773856;1;NOE;0
8;VS Orth an der Donau;308281;Am Markt 30;2304;Orth an der Donau;Österreich;http://vsorth.ac.at;vs.orth@noeschule.at;02212/28 03;16.7043288;48.1466002;1;NOE;0
8;VS Ottenschlag;325381;Michael Jank-Gasse 4;3631;Ottenschlag;Österreich; ;vs.ottenschlag@noeschule.at;02872/7380;15.2208643;48.4218481;1;NOE;0
8;VS Ottenthal;316391;Nr. 94;2163;Ottenthal;Österreich;http://vsottenthal.ac.at;vs.ottenthal@noeschule.at;02554/8135;16.5777494;48.761421;1;NOE;0
8;VS Otterthal;318211;Nr. 1;2880;Otterthal;Österreich;http://www.otterthal.gv.at/;vs.otterthal@noeschule.at;02641/8680;15.9485164;47.6234739;1;NOE;0
8;VS Palterndorf - Dobermannsdorf;308291;Dobermannsdorfer Straße 279;2182;Palterndorf;Österreich;http://vspalterndorf-dobermannsdorf.ac.at/joomla30/index.php;vs.palterndorf-dobermannsdorf@noeschule.at;02533/89 375;16.8179205;48.5921001;1;NOE;0
8;VS Paudorf;313391;Kremserstraße 63;3508;Paudorf;Österreich;http://vspaudorf.ac.at;vs.paudorf@noeschule.at;02736/7247;15.6203357;48.3522295;1;NOE;0
8;VS Payerbach;318221;Schulgasse 11b;2650;Payerbach;Österreich;http://www.payerbach.at/;vs.payerbach@noeschule.at;02666/52315;15.8676474;47.6943452;1;NOE;0
8;VS Perchtoldsdorf, Roseggergasse;317201;Roseggergasse 2-6;2380;Perchtoldsdorf;Österreich;http://www.vsperchtoldsdorf.ac.at;vs.perchtoldsdorf-roseggergasse@noeschule.at;01/8693528;16.2601461;48.120494;1;NOE;0
8;VS Pernegg;311181;Nr. 74;3753;Pernegg;Österreich;http://www.vspernegg.ac.at;vs.pernegg@noeschule.at;02913/256;15.626268;48.738362;1;NOE;0
8;VS Pernitz;323281;Muggendorfer Straße 15;2763;Pernitz;Österreich;http://vs-pernitz.schulweb.at;vs.pernitz@noeschule.at;02632/74177;15.9563067;47.8992196;1;NOE;0
8;VS Persenbeug - Gottsdorf;315341;Rollfährestraße 15;3680;Persenbeug;Österreich;http://www.vspersenbeug.ac.at;vs.persenbeug@noeschule.at;07412/52378;15.0851889;48.1856556;1;NOE;0
8;VS Petronell - Carnuntum;307151;Hauptstraße 55;2404;Petronell;Österreich;http://www.petronell-carnuntum.at/;vs.petronell-carnuntum@noeschule.at;02163/2829;16.8703126;48.1158265;1;NOE;0
8;VS Petzenkirchen;315351;Fritz Sedlazeck-Platz 5;3252;Petzenkirchen;Österreich;http://www.vspetzenkirchen.ac.at/;vs.petzenkirchen@noeschule.at;07416/52137;15.1532108;48.1474096;1;NOE;0
8;VS Pfaffenschlag;322181;Nr. 32;3834;Pfaffenschlag;Österreich;http://www.vspfaffenschlag.ac.at;vs.pfaffenschlag@noeschule.at;02848/6224;15.192976;48.8441051;1;NOE;0
8;VS Pfaffstätten;306271;Schulgasse 2;2511;Pfaffstätten;Österreich;http://volksschule.pfaffstaetten.at;vs.pfaffstaetten@noeschule.at;02252/43860;16.2640892;48.016935;1;NOE;0
8;VS Pillichsdorf;316421;Bahnstraße 3;2211;Pillichsdorf;Österreich;http://www.pillichsdorf.at/;vs.pillichsdorf@noeschule.at;02245/3139;16.5394746;48.3621114;1;NOE;0
8;VS Pitten;318251;Auf der Schmelz 62;2823;Pitten;Österreich;http://www.vspitten.ac.at;vs.pitten@noeschule.at;02627/85192;16.186438;47.7182357;1;NOE;0
8;VS Pöchlarn;315391;Gernotstraße 4;3380;Pöchlarn;Österreich;http://www.vspoechlarn.ac.at;vs.poechlarn@noeschule.at;02757/7687;15.2140044;48.2106416;1;NOE;0
8;VS Pöggstall;315401;Schulstraße 5;3650;Pöggstall;Österreich;http://www.volksschule.poeggstall.at;vs.poeggstall@noeschule.at;02758/4034;15.2065868;48.3182255;1;NOE;0
8;VS Pottendorf;306281;Johannes Heigl-Gasse 2;2486;Pottendorf;Österreich;http://www.vspottendorf.at;vs.pottendorf@noeschule.at;02623/72238-2;16.390175;47.9049603;1;NOE;0
8;VS Pottenstein;306461;Hainfelder Straße 24;2563;Pottenstein;Österreich;http://www.vspottenstein.com;vs.pottenstein@noeschule.at;02672/85170-10;16.094294;47.9611222;1;NOE;0
8;VS Prellenkirchen;307161;Grünaugasse 8;2472;Prellenkirchen;Österreich;vsprellenkirchen.com;vs.prellenkirchen@noeschule.at;02145/2238;16.9544723;48.0741009;1;NOE;0
8;VS Pressbaum;324191;Hauptstraße 77;3021;Pressbaum;Österreich;http://www.vspressbaum.at;vs.pressbaum@noeschule.at;02233/52461;16.0774551;48.1786364;1;NOE;0
8;VS Prottes;308311;Hauptstraße 3;2242;Prottes;Österreich;http://www.vsprottes.ac.at;vs.prottes@noeschule.at;02282/89 66;16.7398931;48.3859414;1;NOE;0
8;VS Puchberg am Schneeberg;318291;Burggasse 11;2734;Puchberg am Schneeberg;Österreich;http://www.vspuchberg.ac.at;vs.puchberg-schneeberg@noeschule.at;02636/3330;15.9139953;47.7860451;1;NOE;0
8;VS Puchenstuben;320131;Nr. 20;3214;Puchenstuben;Österreich;http://www.vspuchenstuben.ac.at;vs.puchenstuben@noeschule.at;02726/242;15.28652;47.928615;1;NOE;0
8;VS Pulkau;310271;Anton Reich-Straße 5;3741;Pulkau;Österreich;http://www.vspulkau.ac.at;vs.pulkau@noeschule.at;02946/2246;15.8667444;48.705109;1;NOE;0
8;VS Purgstall an der Erlauf;320141;Schulgasse 11;3251;Purgstall an der Erlauf;Österreich;http://www.vspurgstall.ac.at/;vs.purgstall@noeschule.at;07489/888013;15.134957;48.0591753;1;NOE;0
8;VS Purkersdorf;324201;Schwarzhubergasse 7;3002;Purkersdorf;Österreich;http://www.vspurkersdorf.ac.at;vs.purkersdorf@noeschule.at;02231/63366;16.1739938;48.2059901;1;NOE;0
8;VS Pyhra;319421;Wiedener Straße 9;3143;Pyhra;Österreich;http://www.vspyhra.ac.at;vs.pyhra@noeschule.at;02745/2346;15.6844847;48.1571399;1;NOE;0
8;VS Raabs an der Thaya;322201;Puchheimstraße 27;3820;Raabs an der Thaya;Österreich;http://www.vsraabs-thaya.ac.at;vs.raabs-thaya@noeschule.at;02846/262;15.4880575;48.8501511;1;NOE;0
8;VS Rabensburg;316441;Hauptstraße 73;2274;Rabensburg;Österreich;http://www.rabensburg.at/;vs.rabensburg@noeschule.at;02535/3543;16.9031425;48.644793;1;NOE;0
8;VS Rabenstein an der Pielach;319431;St. Pöltner Straße 14;3203;Rabenstein an der Pielach;Österreich;http://www.rabenstein.gv.at/;vs.rabenstein@noeschule.at;02723/2323;15.4694198;48.0656532;1;NOE;0
8;VS St. Veit an der Gölsen, Rainfeld;314121;Rainfelder Hauptstraße 44;3162;Rainfeld an der Gölsen;Österreich;http://www.st-veit-goelsen.gv.at/;vs.rainfeld@noeschule.at;02763/2216;15.7162868;48.0463376;1;NOE;0
8;VS Ramsau;314131;Oberdörfl 13;3172;Ramsau;Österreich;http://www.ramsau.at/volksschule/;vs.ramsau@noeschule.at;02764/8245;15.8063224;48.0028498;1;NOE;0
8;VS Randegg;320151;Taborweg 4;3263;Randegg;Österreich;http://www.vsrandegg.ac.at;vs.randegg@noeschule.at;07487/6216;14.9711492;48.0119445;1;NOE;0
8;VS Rappottenstein;325421;Nr. 10a;3911;Rappottenstein;Österreich;http://www.vs.rappottenstein.at/;vs.rappottenstein@noeschule.at;02828/8302;15.078792;48.520513;1;NOE;0
8;VS Rastenfeld;313421;Nr. 88;3532;Rastenfeld;Österreich;http://vsr.heim.at;vs.rastenfeld@noeschule.at;02826/305;15.3312625;48.571919;1;NOE;0
8;VS Ravelsbach;310281;Kremser Straße 7;3720;Ravelsbach;Österreich;http://www.ravelsbach.at/;vs.ravelsbach@noeschule.at;02958/82401;15.8519439;48.5504374;1;NOE;0
8;VS Raxendorf;315411;Nr. 28;3654;Raxendorf;Österreich; ;vs.raxendorf@noeschule.at;02758/7191;15.2772786;48.3407543;1;NOE;0
8;VS Reichenau an der Rax;318521;Schulgasse 23;2651;Reichenauan der Rax;Österreich;http://www.reichenau.at;vs.reichenau@noeschule.at;02666/52235;15.8378669;47.6961718;1;NOE;0
8;VS Reingers;309331;Nr. 43;3863;Reingers;Österreich;teacher.schule.at/vs.reingers;vs.reingers@noeschule.at;02863/8245;15.1485288;48.9670362;1;NOE;0
8;VS Reinsberg;320161;Adelheidweg Nr. 3;3264;Reinsberg;Österreich;http://www.vsreinsberg.ac.at;vs.reinsberg@noeschule.at;07487/2540;15.070067;47.984824;1;NOE;0
8;VS Reisenberg;306301;Kirchengasse 11;2440;Reisenberg;Österreich;http://www.reisenberg.gv.at/;vs.reisenberg@noeschule.at;02234/80566;16.5255939;48.0008733;1;NOE;0
8;VS Retz;310291;Kirchenstraße 1;2070;Retz;Österreich;http://www.vsretz.ac.at/;vs.retz@noeschule.at;02942/20820;15.9533858;48.7587377;1;NOE;0
8;VS Ringelsdorf - Niederabsdorf;308321;Schulstraße 375;2272;Niederabsdorf;Österreich;http://www.vsringelsdorf-niederabsdorf.ac.at/joomla/index.php;vs.ringelsdorf-niederabsdorf@noeschule.at;02536/7585;16.8597698;48.56099;1;NOE;0
8;VS Röhrenbach;311211;Eich Maria 2;3592;Röhrenbach;Österreich; ;vs.roehrenbach@noeschule.at;02989/8212;15.5057222;48.6625813;1;NOE;0
8;VS Röschitz;311221;Schulgasse 3;3743;Röschitz;Österreich; ;vs.roeschitz@noeschule.at;02984/2912;15.8835865;48.6648505;1;NOE;0
8;VS Rohr im Gebirge;323301;Nr. 10;2663;Rohr im Gebirge;Österreich;http://www.vsrohrimgebirge.ac.at;vs.rohr-gebirge@noeschule.at;02667/8249;15.7327064;47.8957971;1;NOE;0
8;VS Rohrau;307171;Obere Hauptstraße 1;2471;Rohrau;Österreich;http://www.vs-rohrau.schulweb.at;vs.rohrau@noeschule.at;02164/2239;16.8590225;48.0655141;1;NOE;0
8;VS Rohrbach an der Gölsen;314151;Schulstraße 10;3163;Rohrbach an der Gölsen;Österreich;http://vsrohrbach-goelsen.ac.at/;vs.rohrbach-goelsen@noeschule.at;02764/2337;15.7373921;48.0474676;1;NOE;0
8;VS Rohrendorf bei Krems;313431;Obere Hauptstraße  21;3495;Rohrendorf bei Krems;Österreich;http://vsrohrendorf.ac.at/;vs.rohrendorf@noeschule.at;02732/84490/14;15.6545738;48.4189847;1;NOE;0
8;VS Sonntagberg, Rosenau;305301;Schulstraße 9;3332;Rosenau, Sonntagberg;Österreich;http://www.vsrosenau.ac.at/;vs.rosenau@noeschule.at;07448/2295;14.737064;48.0046333;1;NOE;0
8;VS Rosenburg - Mold;311171;Nr. 16;3573;Rosenburg;Österreich; ;vs.rosenburg-mold@noeschule.at;02982/3216;15.6394267;48.6285892;1;NOE;0
8;VS Rossatz - Arnsdorf;313441;Hofarnsdorf 2;3621;Mitterarnsdorf;Österreich;http://vs-rossatz-arnsdorf.schulweb.at/;vs.rossatz-arnsdorf@noeschule.at;02714/8278;15.4281531;48.3647384;1;NOE;0
8;VS Ruprechtshofen;315441;Schulstraße 2;3244;Ruprechtshofen;Österreich;http://www.vs-ruprechtshofen.at/;vs.ruprechtshofen@noeschule.at;02756/2518;15.282618;48.1386266;1;NOE;0
8;VS Sallingberg;325451;Nr. 95;3525;Sallingberg;Österreich;http://www.vssallingberg.ac.at/;vs.sallingberg@noeschule.at;02877/8224;15.2301559;48.4658073;1;NOE;0
8;VS Scheibbs;320201;Schulgasse 7;3270;Scheibbs;Österreich;http://www.vsscheibbs.ac.at;vs.scheibbs@noeschule.at;07482/42483;15.1678758;48.0063413;1;NOE;0
8;VS Scheiblingkirchen - Thernberg, Scheiblingkirchen;318351;Schulgasse 100;2831;Scheiblingkirchen;Österreich;http://www.vsscheiblingkirchen.ac.at/;vs.scheiblingkirchen@noeschule.at;02629/3286;16.1322947;47.6561595;1;NOE;0
8;VS Langenlois, Schiltern;313471;Schulgasse 8;3553;Schiltern bei Langenlois;Österreich;http://www.langenlois.at/;vs.schiltern@noeschule.at;02734/8240;15.6209801;48.5167182;1;NOE;0
8;VS Schönau an der Triesting;306561;Friedhofstraße 9;2525;Schönau a.d. Triesting;Österreich;http://www.schoenautriesting.at/;vs.schoenau@noeschule.at;;16.2503415;47.930398;1;NOE;0
8;VS Schönbach;325481;Nr. 73;3633;Schönbach;Österreich;http://www.hsschoenbach.at/vs;vs.schoenbach@noeschule.at;02827/7115;15.0367334;48.4545619;1;NOE;0
8;VS Schönberg am Kamp;313481;Hauptstraße 37;3562;Schönberg am Kamp;Österreich;http://vs-schoenberg.schulweb.at/;vs.schoenberg-kamp@noeschule.at;02733/8295;15.6968369;48.519323;1;NOE;0
8;VS Schönbühel - Aggsbach;315011;Nr. 43;3642;Aggsbach Dorf;Österreich;http://www.aggsbach-dorf.at/daten/schule/schule.htm;vs.schoenbuehel-aggsbach@noeschule.at;02753/8004;15.4242579;48.2952889;1;NOE;0
8;VS Schönkirchen - Reyersdorf;308341;Schulstraße 6;2241;Schönkirchen;Österreich;http://vs-schoenkirchen-reyersdorf.ac.at/joomla-asn/index.php;vs.schoenkirchen-reyersdorf@noeschule.at;02282/22 68;16.6988521;48.3674961;1;NOE;0
8;VS Schottwien;318361;Nr. 90;2641;Schottwien;Österreich;http://www.schottwien.gv.at/;vs.schottwien@noeschule.at;02663/8648;15.8692099;47.6501977;1;NOE;0
8;VS Schrattenberg;316451;Schulgasse 1;2172;Schrattenberg;Österreich;http://www.vs-schrattenberg.schulweb.at/;vs.schrattenberg@noeschule.at;02555/24615;16.7207524;48.7244182;1;NOE;0
8;VS Schrems;309391;Stadtpark 1;3943;Schrems;Österreich;http://www.vsschrems.ac.at/;vs.schrems@noeschule.at;02853/77470;15.064488;48.7905491;1;NOE;0
8;VS Schwadorf;324231;Fischamender Straße 44;2432;Schwadorf bei Wien;Österreich;http://vs-schwadorf-schulweb.at;vs.schwadorf@noeschule.at;02230/2265;16.5884929;48.0729881;1;NOE;0
8;VS Schwarzau im Gebirge;318371;Markt 4;2662;Schwarzau im Gebirge;Österreich; ;vs.schwarzau-gebirge@noeschule.at;02667/214;15.7052928;47.8113166;1;NOE;0
8;VS Schwarzau am Steinfeld;318381;Pittener Straße 94;2625;Schwarzau am Steinfeld;Österreich;http://www.schwarzau-steinfeld.gv.at/;vs.schwarzau-steinfelde@noeschule.at;02627/82542;16.1724228;47.7276268;1;NOE;0
8;VS Schwarzenau;325491;Schulgasse 10;3900;Schwarzenau;Österreich;http://intra.3900.at/volksschule/;vs.schwarzenau@noeschule.at;02849/2242;15.2575363;48.7443879;1;NOE;0
8;VS Schwarzenbach;323321;Markt 45;2803;Schwarzenbach;Österreich;http://www.vsschwarzenbach.ac.at/;vs.schwarzenbach@noeschule.at;02645/520114;16.350274;47.63694;1;NOE;0
8;VS I Schwechat;324241;Ehrenbrunngasse 8;2320;Schwechat;Österreich;http://www.vs1-schwechat.com;vs.schwechat-1@noeschule.at;01/7071967;16.4785805;48.1394784;1;NOE;0
8;VS Schwechat, Mannswörth;324161;Mannswörther Straße 93;2323;Schwechat - Mannswörth;Österreich;http://www.vs-mannswoerth.at;vs.schwechat-mannswoerth@noeschule.at;01/7078470;16.5172;48.1467733;1;NOE;0
8;VS Schwechat, Rannersdorf;324211;Stankagasse 25;2320;Schwechat - Rannersdorf;Österreich;http://www.vs-rannersdorf.at/;vs.schwechat-rannersdorf@noeschule.at;01/7078452;16.4647854;48.1285335;1;NOE;0
8;VS Schweiggers;325501;Am Schulberg 4;3931;Schweiggers;Österreich;http://www.schweiggers.gv.at/;vs.schweiggers@noeschule.at;02829/8304;15.065323;48.6685184;1;NOE;0
8;VS Seebenstein;318391;Schulallee 106;2824;Seebenstein;Österreich;vsseebenstein.ac.at;vs.seebenstein@noeschule.at;02627/47042;16.1461912;47.7012332;1;NOE;0
8;VS Seefeld - Kadolz;310311;Großkadolz 114;2062;Seefeld - Großkadolz;Österreich;http://vsseefeld-kadolz.ac.at/;vs.seefeld-kadolz@noeschule.at;02943/2406;16.1820884;48.7133343;1;NOE;0
8;VS Seibersdorf an der Leitha;306121;Obere Hauptstraße 39;2443;Seibersdorf Deutsch-Brodersdorf;Österreich;http://www.marktgemeinde-seibersdorf.at/schule;vs.seibersdorf@noeschule.at;02255/6236;16.4728151;47.9384367;1;NOE;0
8;VS Seitenstetten;305411;Schulgasse 6;3353;Seitenstetten;Österreich;http://www.vsseitenstetten.ac.at;vs.seitenstetten@noeschule.at;07477/42273;14.650181;48.0349884;1;NOE;0
8;VS Senftenberg;313491;Hofgarten 5;3541;Senftenberg;Österreich;http://www.senftenberg.at/;vs.senftenberg@noeschule.at;02719/2347;15.5547547;48.4487413;1;NOE;0
8;VS Gerasdorf bei Wien, Seyring;324341;Seyring, Schloss Straße 13;2201;Gerasdorf bei Wien;Österreich;http://www.vs-seyring.at;vs.seyring@noeschule.at;02246/27656;16.4846943;48.3310165;1;NOE;0
8;VS Sieghartskirchen;321291;Tullner Straße 22;3443;Sieghartskirchen;Österreich;http://www.vssieghartskirchen.ac.at;vs.sieghartskirchen@noeschule.at;02274/2291;16.0103395;48.2588072;1;NOE;0
8;VS Sierndorf;312191;Schulstraße 5;2011;Sierndorf;Österreich;http://www.sierndorf.at/volksschule;vs.sierndorf@noeschule.at;02267/2539;16.1682335;48.4282462;1;NOE;0
8;VS Sigmundsherberg;311261;Bruggerstraße 7;3751;Sigmundsherberg;Österreich;http://311261.jimdo.com/;vs.sigmundsherberg@noeschule.at;02983/2449;15.7498386;48.6875556;1;NOE;0
8;VS Sitzenberg - Reidling;321271;Kirchengasse 8;3454;Reidling;Österreich;http://www.vssitzenberg-reidling.ac.at;vs.sitzenberg-reidling@noeschule.at;02276/2243;15.8203225;48.3183796;1;NOE;0
8;VS Sitzendorf an der Schmida;310321;Schulgasse 7;3714;Sitzendorf an der Schmida;Österreich;http://www.vssitzendorf.ac.at;vs.sitzendorf@noeschule.at;02959/2445;15.9438444;48.6005025;1;NOE;0
8;VS Sollenau;323341;Schulgasse 2;2601;Sollenau;Österreich;http://www.vs-sollenau.at/;vs.sollenau@noeschule.at;02628/47633;16.2496641;47.899155;1;NOE;0
8;VS Sommerein;307181;Schlossstraße 25;2453;Sommerein;Österreich;schulen.asn-noe.ac.at/vssommerein/;vs.sommerein@noeschule.at;02168/63654;16.6599392;47.9912877;1;NOE;0
8;VS Sooß;306331;Hauptstraße 29;2500;Sooß;Österreich;http://www.vssooss.at;vs.sooss@noeschule.at;02252/22592;16.2469583;48.002471;1;NOE;0
8;VS Spannberg;308351;Kirchengasse 22;2244;Spannberg;Österreich;http://www.spannberg.at/;vs.spannberg@noeschule.at;02538/85495;16.7427071;48.4653306;1;NOE;0
8;VS Spillern;312201;Kirchenplatz 2;2104;Spillern;Österreich;http://www.spillern.at/;vs.spillern@noeschule.at;02266/80200;16.2548423;48.3776552;1;NOE;0
8;VS Spitz an der Donau;313501;Rote Torgasse 3a;3620;Spitz an der Donau;Österreich;http://www.vsspitz.ac.t;vs.spitz@noeschule.at;02713/2324;15.4123135;48.367296;1;NOE;0
8;VS Staatz;316491;Schlossplatz 3;2134;Staatz-Kautendorf;Österreich;http://www.staatz.at/;vs.staatz@noeschule.at;02524/3530;16.4905141;48.6762002;1;NOE;0
8;VS St. Aegyd am Neuwalde;314161;Kirchenplatz 6;3193;St. Aegyd am Neuwalde;Österreich;http://www.vsstaegyd.ac.at;vs.staegyd@noeschule.at;02768/2221;15.562174;47.8527811;1;NOE;0
8;VS St. Andrä - Wördern;321281;Greifensteiner Straße 22;3423;St. Andrä - Wördern;Österreich;http://www.vsstaw.at;vs.standrae-woerdern@noeschule.at;02242 / 32304;16.2108191;48.3228247;1;NOE;0
8;VS Herzogenburg, St. Andrä an der Traisen;319621;St. Andrä, Berggasse 1;3130;Herzogenburg;Österreich;http://vsstandrae.ac.at/;vs.standrae@noeschule.at;02782/85038;15.7203898;48.299258;1;NOE;0
8;VS St. Anton an der Jeßnitz;320181;Nr. 4;3283;St. Anton an der Jeßnitz;Österreich;http://www.st-anton-jessnitz.gv.at;vs.stanton@noeschule.at;07482/48319;15.00327;48.196102;1;NOE;0
8;VS Statzendorf;319511;Hauptstraße 33;3125;Statzendorf;Österreich;http://www.statzendorf.at/;vs.statzendorf@noeschule.at;02786/2457;16.0129607;48.2401193;1;NOE;0
8;VS St. Bernhard - Frauenhofen;311271;Nr. 71;3580;Frauenhofen;Österreich;http://www.stbernhard.at/;vs.stbernhard-frauenhofen@noeschule.at;02982/38122;15.6301455;48.6730811;1;NOE;0
8;VS St. Egyden am Steinfeld;318321;Kirchenplatz 7;2731;St. Egyden am Steinfeld;Österreich;http://www.vsstegyden-steinfeld.ac.at;vs.stegyden-steinfeld@noeschule.at;02638/77807;16.1022636;47.7816031;1;NOE;0
8;VS Wöllersdorf - Steinabrückl, Steinabrückl;323361;Hauptstraße 5;2751;Steinabrückl;Österreich;http://www.vssteinabrueckl.ac.at;vs.steinabrueckl@noeschule.at;02622/43068;16.2032873;47.8680762;1;NOE;0
8;VS Steinakirchen am Forst;320211;Schulweg 2;3261;Steinakirchen am Forst;Österreich;http://www.vssteinakirchen.ac.at;vs.steinakirchen@noeschule.at;07488/71407;15.0473555;48.0678365;1;NOE;0
8;VS Stetten;312221;Schulgasse 2;2100;Stetten;Österreich;http://www.stetten.at/;vs.stetten@noeschule.at;02262/672113/20;16.3827152;48.3678343;1;NOE;0
8;VS Waidhofen an der Ybbs, St. Georgen in der Klaus;303051;Sankt Georgnerstraße 34;3340;Waidhofen an der Ybbs;Österreich;http://www.stgeorgenklaus.at/;vs.stgeorgen-klaus@noeschule.at;07442/58253;14.779967;47.9583049;1;NOE;0
8;VS St. Georgen an der Leys;320191;Schulweg 5;3282;St. Georgen an der Leys;Österreich;http://www.vsstgeorgen-leys.ac.at;vs.stgeorgen-leys@noeschule.at;07482/46204;15.2278265;48.0320873;1;NOE;0
8;VS St. Georgen am Reith;305321;Dorf 36;3344;St. Georgen am Reith;Österreich; ;vs.stgeorgen-reith@noeschule.at;07484/8226;14.8779337;47.8400147;1;NOE;0
8;VS St. Georgen am Ybbsfelde;305331;Marktplatz 2;3304;St. Georgen am Ybbsfelde;Österreich;http://www.vsstgeorgen-ybbsfelde@asn-noe.ac.at;vs.stgeorgen-ybbsfeld@noeschule.at;07473/2305;14.9544228;48.1306884;1;NOE;0
8;VS Weinzierl am Walde, St. Johann;313451;St. Johann 2;3611;Großheinrichschlag;Österreich;vsweinzierl.schulweb.at;vs.stjohann@noeschule.at;02876/88111;15.3845525;48.4237043;1;NOE;0
8;VS Waidhofen an der Ybbs, St. Leonhard am Walde;303031;St. Leonhard am Walde 98;3340;Waidhofen an der Ybbs;Österreich; ;vs.stleonhard-wald@noeschule.at;07442/7345;14.8718939;47.9959489;1;NOE;0
8;VS St. Leonhard am Hornerwald;313461;Nr. 61;3572;St. Leonhard am Hornerwald;Österreich;http://www.vs-stleonhard.schulweb.at/;vs.stleonhard@noeschule.at;02987/2237;15.5511256;48.6154912;1;NOE;0
8;VS St. Margarethen an der Sierning;319481;Schulstraße 2;3231;St. Margareten an der Sierning;Österreich;http://www.sankt-margarethen.at/;vs.stmargarethen-sierning@noeschule.at;02747/3550;15.4888449;48.159549;1;NOE;0
8;VS St. Martin - Karlsbach;315451;Lindenstraße 2;3376;St.Martin-Karlsbach;Österreich;http://vsstmartin-karlsbach.ac.at/;vs.stmartin-karlsbach@noeschule.at;07412/58901;15.0195888;48.1652238;1;NOE;0
8;VS St. Martin;309401;Nr. 15;3971;St. Martin;Österreich; ;vs.stmartin@noeschule.at;02857/2312;14.8400529;48.6637095;1;NOE;0
8;VS Stockerau - West;312241;Schulweg 3;2000;Stockerau;Österreich;http://www.vswest.at;vs.stockerau-west@noeschule.at;02266/62035-12;16.2118197;48.3886165;1;NOE;0
8;VS Stockerau - Josef Wondrak;312231;Schulweg 4;2000;Stockerau;Österreich;  ;vs.stockerau-wondrak@noeschule.at;02266/62020;16.2124342;48.3886989;1;NOE;0
